EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
570.8767504692078,334,5,PLAY,Writing,378355.0
572.4792339801788,336,4,PLAY,StillPlaying,378355.0
576.4807250499725,340,3,PLAY,StillPlaying,128503.0
578.6784250736237,342,4,PLAY,Writing,577751.0
580.4796073436737,344,3,PLAY,StillPlaying,378355.0
584.4798121452332,348,2,PLAY,StillPlaying,128503.0
588.4798572063446,352,1,PLAY,StillPlaying,378355.0
592.4798550605774,356,0,PLAY,StillPlaying,577751.0
593.461742401123,356,1,PLAY,Writing,378355.0
596.4792945384979,360,0,PLAY,StillPlaying,378355.0
600.4833474159241,364,0,BUFFERING,Play-Buffering,0
602.8242423534393,364,1,PLAY,Buffering-Play,0
602.82585978508,364,0,PLAY,StillPlaying,128503.0
602.8224523067474,364,0,PLAY,Writing,128503.0
605.04185795784,366,1,PLAY,Writing,378355.0
605.7239291667938,366,2,PLAY,Writing,128503.0
606.8239896297455,368,1,PLAY,StillPlaying,378355.0
607.1169352531433,368,2,PLAY,Writing,378355.0
607.804737329483,368,3,PLAY,Writing,128503.0
610.1372671127319,371,4,PLAY,Writing,378355.0
610.8239653110504,372,3,PLAY,StillPlaying,128503.0
611.5632507801056,372,4,PLAY,Writing,577751.0
614.8235242366791,376,3,PLAY,StillPlaying,378355.0
616.1738820075989,377,4,PLAY,Writing,1473801.0
618.132485628128,379,5,PLAY,Writing,577751.0
618.8246314525604,380,4,PLAY,StillPlaying,128503.0
622.826057434082,384,3,PLAY,StillPlaying,378355.0
622.957168340683,384,4,PLAY,Writing,1473801.0
625.1039321422577,386,5,PLAY,Writing,577751.0
626.8240239620209,388,4,PLAY,StillPlaying,577751.0
630.0393180847168,391,5,PLAY,Writing,1473801.0
630.8236927986145,392,4,PLAY,StillPlaying,1473801.0
634.8248527050018,396,3,PLAY,StillPlaying,577751.0
638.8243680000305,400,2,PLAY,StillPlaying,1473801.0
639.1331729888916,400,3,PLAY,Writing,577751.0
641.0181393623352,402,4,PLAY,Writing,378355.0
642.8235726356506,404,3,PLAY,StillPlaying,577751.0
646.8234729766846,408,2,PLAY,StillPlaying,1473801.0
647.1480867862701,408,3,PLAY,Writing,577751.0
649.2353792190552,410,4,PLAY,Writing,378355.0
650.82470536232,412,3,PLAY,StillPlaying,577751.0
654.8250141143799,416,2,PLAY,StillPlaying,378355.0
658.8240983486176,420,1,PLAY,StillPlaying,577751.0
661.4601376056671,422,2,PLAY,Writing,577751.0
662.8258481025696,424,1,PLAY,StillPlaying,378355.0
666.8240008354187,428,0,PLAY,StillPlaying,577751.0
667.1250030994415,428,1,PLAY,Writing,128503.0
670.8259809017181,432,0,PLAY,StillPlaying,128503.0
674.8241794109344,436,0,BUFFERING,Play-Buffering,0
698.4279117584229,436,1,BUFFERING,Writing,378355.0
698.4476442337036,436,1,PLAY,Buffering-Play,0
698.4482939243317,436,0,PLAY,StillPlaying,378355.0
702.4496583938599,440,0,BUFFERING,Play-Buffering,0
707.4589104652405,440,1,BUFFERING,Writing,128503.0
707.4857890605927,440,1,PLAY,Buffering-Play,0
707.4888854026794,440,0,PLAY,StillPlaying,128503.0
711.4957630634308,444,0,BUFFERING,Play-Buffering,0
719.4859313964844,444,1,BUFFERING,Writing,128503.0
719.4977495670319,444,1,PLAY,Buffering-Play,0
719.4984612464905,444,0,PLAY,StillPlaying,128503.0
723.4990766048431,448,0,BUFFERING,Play-Buffering,0
733.552916765213,448,1,BUFFERING,Writing,128503.0
733.5610933303833,448,1,PLAY,Buffering-Play,0
733.5682415962219,448,0,PLAY,StillPlaying,128503.0
735.909113407135,450,1,PLAY,Writing,128503.0
736.5031406879425,450,2,PLAY,Writing,128503.0
737.5796461105347,452,1,PLAY,StillPlaying,128503.0
738.26930975914,452,2,PLAY,Writing,128503.0
738.8520567417145,453,3,PLAY,Writing,128503.0
739.588413476944,454,4,PLAY,Writing,128503.0
741.5764746665955,456,3,PLAY,StillPlaying,128503.0
745.5751144886017,460,2,PLAY,StillPlaying,128503.0
748.1067769527435,462,3,PLAY,Writing,378355.0
748.6979258060455,463,4,PLAY,Writing,128503.0
749.5742878913879,464,3,PLAY,StillPlaying,128503.0
750.5103435516357,464,4,PLAY,Writing,378355.0
751.0428292751312,465,5,PLAY,Writing,128503.0
752.3840453624725,466,6,PLAY,Writing,378355.0
753.0912158489227,467,7,PLAY,Writing,128503.0
753.5747516155243,468,6,PLAY,StillPlaying,128503.0
754.3368740081787,468,7,PLAY,Writing,378355.0
757.1034290790558,471,8,PLAY,Writing,577751.0
757.5747876167297,472,7,PLAY,StillPlaying,378355.0
761.5751416683197,476,6,PLAY,StillPlaying,128503.0
765.5756616592407,480,5,PLAY,StillPlaying,378355.0
769.5759978294373,484,4,PLAY,StillPlaying,128503.0
773.5748999118805,488,3,PLAY,StillPlaying,378355.0
777.5755794048309,492,2,PLAY,StillPlaying,128503.0
781.574521780014,496,1,PLAY,StillPlaying,378355.0
785.5760071277618,500,0,PLAY,StillPlaying,577751.0
785.8786454200745,500,1,PLAY,Writing,1473801.0
786.6418764591217,501,2,PLAY,Writing,128503.0
788.7620944976807,503,3,PLAY,Writing,378355.0
789.5541894435883,503,4,PLAY,Writing,128503.0
789.582911491394,504,3,PLAY,StillPlaying,1473801.0
791.6788010597229,506,4,PLAY,Writing,378355.0
792.461065530777,506,5,PLAY,Writing,128503.0
793.5741770267487,508,4,PLAY,StillPlaying,128503.0
794.5897891521454,509,5,PLAY,Writing,378355.0
797.4703743457794,511,6,PLAY,Writing,577751.0
797.5743632316589,512,5,PLAY,StillPlaying,378355.0
801.574554681778,516,4,PLAY,StillPlaying,128503.0
805.301167011261,519,5,PLAY,Writing,1473801.0
805.5746085643768,520,4,PLAY,StillPlaying,378355.0
809.5749664306641,524,3,PLAY,StillPlaying,128503.0
813.574613571167,528,3,PLAY,Writing,577751.0
813.5759379863739,528,3,PLAY,StillPlaying,378355.0
817.5744094848633,532,2,PLAY,StillPlaying,577751.0
821.5741395950317,536,1,PLAY,StillPlaying,1473801.0
825.5743184089661,540,0,PLAY,StillPlaying,577751.0
829.5748007297516,544,0,BUFFERING,Play-Buffering,0
898.5881559848785,544,1,BUFFERING,Writing,1473801.0
898.5892176628113,544,1,PLAY,Buffering-Play,0
898.590455532074,544,0,PLAY,StillPlaying,1473801.0
899.348405122757,544,1,PLAY,Writing,128503.0
901.491090297699,546,2,PLAY,Writing,378355.0
902.2622313499451,547,3,PLAY,Writing,128503.0
902.5924828052521,548,2,PLAY,StillPlaying,128503.0
906.5934884548187,552,1,PLAY,StillPlaying,378355.0
907.5527002811432,552,2,PLAY,Writing,128503.0
910.5930879116058,556,1,PLAY,StillPlaying,128503.0
914.5929107666016,560,0,PLAY,StillPlaying,128503.0
915.6789588928223,561,1,PLAY,Writing,128503.0
918.596079826355,564,0,PLAY,StillPlaying,128503.0
919.0562124252319,564,1,PLAY,Writing,378355.0
919.7100813388824,565,2,PLAY,Writing,128503.0
921.3203954696655,566,3,PLAY,Writing,378355.0
921.9286131858826,567,4,PLAY,Writing,128503.0
922.593564748764,568,3,PLAY,StillPlaying,378355.0
922.770575761795,568,4,PLAY,Writing,378355.0
924.105199098587,569,5,PLAY,Writing,577751.0
926.5924608707428,572,4,PLAY,StillPlaying,128503.0
927.7061560153961,573,5,PLAY,Writing,1473801.0
930.10400223732,575,6,PLAY,Writing,577751.0
930.5923409461975,576,5,PLAY,StillPlaying,378355.0
930.9240436553955,576,6,PLAY,Writing,1473801.0
934.5923290252686,580,5,PLAY,StillPlaying,128503.0
938.5928740501404,584,4,PLAY,StillPlaying,378355.0
942.5927238464355,588,3,PLAY,StillPlaying,577751.0
946.5926694869995,592,2,PLAY,StillPlaying,1473801.0
950.592714548111,596,1,PLAY,StillPlaying,577751.0
951.5930235385895,597,1,END,TheEnd,0
