EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
630.2103161811829,380,0,PLAY,StillPlaying,1473801.0
632.4817545413971,382,1,PLAY,Writing,577751.0
634.2109243869781,384,0,PLAY,StillPlaying,577751.0
635.4522223472595,385,1,PLAY,Writing,1473801.0
637.4452476501465,387,2,PLAY,Writing,577751.0
638.2110657691956,388,1,PLAY,StillPlaying,1473801.0
642.2109088897705,392,0,PLAY,StillPlaying,577751.0
642.9162602424622,392,1,PLAY,Writing,1473801.0
645.8165154457092,395,2,PLAY,Writing,577751.0
646.2112636566162,396,1,PLAY,StillPlaying,1473801.0
649.8428170681,399,2,PLAY,Writing,1473801.0
650.210958480835,400,1,PLAY,StillPlaying,577751.0
651.9641683101654,401,2,PLAY,Writing,577751.0
654.2108633518219,404,1,PLAY,StillPlaying,1473801.0
658.2111537456512,408,0,PLAY,StillPlaying,577751.0
659.0751564502716,408,1,PLAY,Writing,1473801.0
662.2117807865143,412,0,PLAY,StillPlaying,1473801.0
662.2721724510193,412,1,PLAY,Writing,577751.0
666.2109179496765,416,0,PLAY,StillPlaying,577751.0
668.8621277809143,418,1,PLAY,Writing,1473801.0
670.2110860347748,420,0,PLAY,StillPlaying,1473801.0
671.8269197940826,421,1,PLAY,Writing,577751.0
674.2108442783356,424,0,PLAY,StillPlaying,577751.0
678.2110934257507,428,0,BUFFERING,Play-Buffering,0
679.243994474411,428,1,BUFFERING,Writing,1473801.0
679.2465152740479,428,1,PLAY,Buffering-Play,0
679.246767282486,428,0,PLAY,StillPlaying,1473801.0
682.1412801742554,430,1,PLAY,Writing,577751.0
683.2469656467438,432,0,PLAY,StillPlaying,577751.0
687.2470419406891,436,0,BUFFERING,Play-Buffering,0
691.2191984653473,436,1,PLAY,Buffering-Play,0
691.2188379764557,436,1,PLAY,Writing,1473801.0
691.2200605869293,436,0,PLAY,StillPlaying,1473801.0
694.6220963001251,439,1,PLAY,Writing,577751.0
695.2219786643982,440,0,PLAY,StillPlaying,577751.0
699.2225565910339,444,0,BUFFERING,Play-Buffering,0
700.7102496623993,444,1,PLAY,Buffering-Play,0
700.7099695205688,444,0,PLAY,Writing,1473801.0
700.7107605934143,444,0,PLAY,StillPlaying,1473801.0
703.5979995727539,446,1,PLAY,Writing,577751.0
704.7114000320435,448,0,PLAY,StillPlaying,577751.0
707.8274109363556,451,1,PLAY,Writing,1473801.0
708.7126379013062,452,0,PLAY,StillPlaying,1473801.0
712.2678968906403,455,1,PLAY,Writing,577751.0
712.7113797664642,456,0,PLAY,StillPlaying,577751.0
716.7119991779327,460,0,BUFFERING,Play-Buffering,0
719.4722096920013,460,1,BUFFERING,Writing,1473801.0
719.4799592494965,460,1,PLAY,Buffering-Play,0
719.4840931892395,460,0,PLAY,StillPlaying,1473801.0
721.8288252353668,462,1,PLAY,Writing,577751.0
723.4865744113922,464,0,PLAY,StillPlaying,577751.0
727.4871702194214,468,0,BUFFERING,Play-Buffering,0
751.1529450416565,468,1,BUFFERING,Writing,1473801.0
751.1538348197937,468,1,PLAY,Buffering-Play,0
751.1602540016174,468,0,PLAY,StillPlaying,1473801.0
751.8761079311371,468,1,PLAY,Writing,128503.0
753.3452665805817,470,2,PLAY,Writing,378355.0
753.9794182777405,470,3,PLAY,Writing,128503.0
755.1629662513733,472,2,PLAY,StillPlaying,128503.0
759.1602165699005,476,1,PLAY,StillPlaying,378355.0
763.1607246398926,480,0,PLAY,StillPlaying,128503.0
767.1620035171509,484,0,BUFFERING,Play-Buffering,0
767.1659708023071,484,1,BUFFERING,Writing,378355.0
767.1683268547058,484,1,PLAY,Buffering-Play,0
767.1685445308685,484,0,PLAY,StillPlaying,378355.0
771.1708540916443,488,0,BUFFERING,Play-Buffering,0
808.4620287418365,488,1,PLAY,Buffering-Play,0
808.4623396396637,488,0,PLAY,StillPlaying,128503.0
808.4613239765167,488,0,PLAY,Writing,128503.0
809.8754425048828,489,1,PLAY,Writing,378355.0
810.4163591861725,489,2,PLAY,Writing,128503.0
811.6577844619751,491,3,PLAY,Writing,378355.0
812.4598169326782,492,2,PLAY,StillPlaying,378355.0
812.5912973880768,492,3,PLAY,Writing,128503.0
814.8822295665741,494,4,PLAY,Writing,378355.0
816.4599118232727,496,3,PLAY,StillPlaying,128503.0
817.8182117938995,497,4,PLAY,Writing,577751.0
820.459822177887,500,3,PLAY,StillPlaying,378355.0
824.4597909450531,504,2,PLAY,StillPlaying,128503.0
827.1266250610352,506,3,PLAY,Writing,1473801.0
828.4597854614258,508,2,PLAY,StillPlaying,378355.0
831.3693296909332,510,3,PLAY,Writing,577751.0
832.4602084159851,512,2,PLAY,StillPlaying,577751.0
836.4606034755707,516,1,PLAY,StillPlaying,1473801.0
840.4599997997284,520,0,PLAY,StillPlaying,577751.0
841.1358323097229,520,1,PLAY,Writing,1473801.0
843.9338734149933,523,2,PLAY,Writing,577751.0
844.4603338241577,524,1,PLAY,StillPlaying,1473801.0
848.4599802494049,528,0,PLAY,StillPlaying,577751.0
852.4601039886475,532,0,BUFFERING,Play-Buffering,0
852.761393070221,532,1,BUFFERING,Writing,1473801.0
852.7619445323944,532,1,PLAY,Buffering-Play,0
852.7627658843994,532,0,PLAY,StillPlaying,1473801.0
855.6369359493256,534,1,PLAY,Writing,577751.0
856.7639327049255,536,0,PLAY,StillPlaying,577751.0
860.7642691135406,540,0,BUFFERING,Play-Buffering,0
882.9978313446045,540,1,BUFFERING,Writing,1473801.0
882.9990873336792,540,1,PLAY,Buffering-Play,0
