EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
357.15876293182373,288,2,PLAY,Writing,577751.0
357.83462738990784,288,3,PLAY,Writing,128503.0
359.4364652633667,290,4,PLAY,Writing,378355.0
360.0948007106781,291,5,PLAY,Writing,128503.0
361.0839173793793,292,4,PLAY,StillPlaying,378355.0
365.08318281173706,296,3,PLAY,StillPlaying,577751.0
369.08611726760864,300,2,PLAY,StillPlaying,128503.0
373.08308362960815,304,1,PLAY,StillPlaying,378355.0
374.99419116973877,305,2,PLAY,Writing,378355.0
375.7357130050659,306,3,PLAY,Writing,128503.0
377.08280849456787,308,2,PLAY,StillPlaying,128503.0
377.68775820732117,308,3,PLAY,Writing,378355.0
378.35339975357056,309,4,PLAY,Writing,128503.0
380.368940114975,311,5,PLAY,Writing,378355.0
381.08025097846985,311,6,PLAY,Writing,128503.0
381.08862805366516,312,5,PLAY,StillPlaying,378355.0
382.95650148391724,313,6,PLAY,Writing,378355.0
384.8295347690582,315,7,PLAY,Writing,577751.0
385.0826253890991,316,6,PLAY,StillPlaying,128503.0
389.08313846588135,320,5,PLAY,StillPlaying,378355.0
391.6310119628906,322,6,PLAY,Writing,1473801.0
393.0827968120575,324,5,PLAY,StillPlaying,128503.0
394.721937417984,325,6,PLAY,Writing,577751.0
397.0827958583832,328,5,PLAY,StillPlaying,378355.0
401.0826516151428,332,4,PLAY,StillPlaying,128503.0
403.22643089294434,334,5,PLAY,Writing,1473801.0
405.0829749107361,336,4,PLAY,StillPlaying,378355.0
406.21795868873596,337,5,PLAY,Writing,577751.0
409.0828950405121,340,4,PLAY,StillPlaying,577751.0
413.08378434181213,344,3,PLAY,StillPlaying,1473801.0
414.4586420059204,345,4,PLAY,Writing,1473801.0
417.03158044815063,347,5,PLAY,Writing,577751.0
417.0824122428894,348,4,PLAY,StillPlaying,577751.0
421.0830957889557,352,3,PLAY,StillPlaying,1473801.0
425.0827338695526,356,2,PLAY,StillPlaying,577751.0
425.5058379173279,356,3,PLAY,Writing,1473801.0
428.1757471561432,359,4,PLAY,Writing,577751.0
429.0861642360687,360,3,PLAY,StillPlaying,1473801.0
433.0826985836029,364,2,PLAY,StillPlaying,577751.0
433.99225664138794,364,3,PLAY,Writing,1473801.0
436.7220182418823,367,4,PLAY,Writing,577751.0
437.082683801651,368,3,PLAY,StillPlaying,1473801.0
441.08276081085205,372,2,PLAY,StillPlaying,577751.0
441.7587397098541,372,3,PLAY,Writing,1473801.0
443.21208691596985,374,4,PLAY,Writing,577751.0
445.08314180374146,376,3,PLAY,StillPlaying,1473801.0
449.08248829841614,380,2,PLAY,StillPlaying,577751.0
453.0846881866455,384,1,PLAY,StillPlaying,1473801.0
457.0832562446594,388,0,PLAY,StillPlaying,577751.0
461.08384704589844,392,0,BUFFERING,Play-Buffering,0
464.35785245895386,392,1,BUFFERING,Writing,1473801.0
464.36620354652405,392,1,PLAY,Buffering-Play,0
464.3665442466736,392,0,PLAY,StillPlaying,1473801.0
465.5469343662262,393,1,PLAY,Writing,378355.0
466.23304080963135,393,2,PLAY,Writing,128503.0
467.496657371521,395,3,PLAY,Writing,378355.0
468.08309745788574,395,4,PLAY,Writing,128503.0
468.3658833503723,396,3,PLAY,StillPlaying,378355.0
